TIMESERIES_ID,SENSOR_SLOT_ID,SITE_ID,S3_BUCKET,S3_DATASET,COLUMN_NAME,TIME_COLUMN_NAME,MEASURE_ID,PROCESS_LEVEL
COSMOS-ALIC1-COV_TS_UZ_30MIN_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_TS_UZ,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-COV_UX_UY_30MIN_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_UX_UY,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-COV_UX_UZ_30MIN_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_UX_UZ,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-COV_UY_UZ_30MIN_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_UY_UZ,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-CTS_MOD_30MIN_PROCESSED,CRNS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,CTS_MOD,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-CTS_MOD_RH_30MIN_PROCESSED,CRNS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,CTS_MOD_RH,time,RH-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-CTS_MOD_TEMP_30MIN_PROCESSED,CRNS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,CTS_MOD_TEMP,time,TEMP_CRNS-INST-DEGC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-CTS_MOD_PERIOD_30MIN_PROCESSED,CRNS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,CTS_MOD_PERIOD,time,MEASURE_PERIOD-TOTAL_PREC-SEC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-E_SAT_MEAN_30MIN_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,E_SAT_MEAN,time,VAPOUR_P-INST-KPA-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-G1_30MIN_PROCESSED,HFP1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,G1,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-G2_30MIN_PROCESSED,HFP2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,G2,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-G_30MIN_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,G,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-HS_30MIN_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,HS,time,HEATFLUX_SENSIBLE-INST-WM-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-LWIN_30MIN_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,LWIN,time,LWIN-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-LWOUT_30MIN_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,LWOUT,time,LWOUT-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-LWIN_MULT_30MIN_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,LWIN_MULT,time,LWIN_MULT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-LWOUT_MULT_30MIN_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,LWOUT_MULT,time,LWOUT_MULT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-MSLP_30MIN_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,MSLP,time,PA-MEAN_PREC-HPA-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-PA_30MIN_PROCESSED,AWS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PA,time,PA-MEAN_PREC-HPA-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-PE_30MIN_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PE,time,PE-TOTAL_PREC-MM-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-PRECIP_30MIN_PROCESSED,PLUVIO,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PRECIP,time,PRECIP_PLUVIO-TOTAL_PREC-MM-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-PROFILE_VWC15_30MIN_PROCESSED,IMKO1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PROFILE_VWC15,time,VWC_SOIL_15_IMKO-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-PROFILE_VWC40_30MIN_PROCESSED,IMKO2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PROFILE_VWC40,time,VWC_SOIL_40_IMKO-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-PROFILE_VWC65_30MIN_PROCESSED,IMKO3,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PROFILE_VWC65,time,VWC_SOIL_65_IMKO-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-Q_30MIN_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,Q,time,Q-MEAN_PREC-GM-3-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-RHO_A_MEAN_30MIN_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,RHO_A_MEAN,time,AIR_DENSITY-INST-KGM-3-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-RH_30MIN_PROCESSED,AWS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,RH,time,RH-MEAN_PREC-PCT-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-RN_30MIN_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,RN,time,RN-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-STP_TSOIL50_30MIN_PROCESSED,STP5,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL50,time,TEMP_SOIL_50_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-STP_TSOIL20_30MIN_PROCESSED,STP4,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL20,time,TEMP_SOIL_20_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-STP_TSOIL10_30MIN_PROCESSED,STP3,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL10,time,TEMP_SOIL_10_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-STP_TSOIL5_30MIN_PROCESSED,STP2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL5,time,TEMP_SOIL_5_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-STP_TSOIL2_30MIN_PROCESSED,STP1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL2,time,TEMP_SOIL_2_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-SWIN_30MIN_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,SWIN,time,SWIN-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-SWOUT_30MIN_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,SWOUT,time,SWOUT-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TA_30MIN_PROCESSED,AWS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TA,time,TEMP_AIR-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TAU_30MIN_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TAU,time,FLUX_MOM-INST-KGM-1S-2-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TDT1_VWC_30MIN_PROCESSED,TDT1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_VWC,time,VWC_SOIL_10_TDT-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TDT1_TSOIL_30MIN_PROCESSED,TDT1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_TSOIL,time,TEMP_SOIL_10_TDT-INST-DEGC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TDT1_SOILPERM_30MIN_PROCESSED,TDT1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_SOILPERM,time,PERM_10_TDT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TDT1_SOILEC_30MIN_PROCESSED,TDT1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_SOILEC,time,COND_10_TDT-INST-DSM-1-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TDT2_VWC_30MIN_PROCESSED,TDT2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_VWC,time,VWC_SOIL_10_TDT-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TDT2_TSOIL_30MIN_PROCESSED,TDT2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_TSOIL,time,TEMP_SOIL_10_TDT-INST-DEGC-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TDT2_SOILPERM_30MIN_PROCESSED,TDT2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_SOILPERM,time,PERM_10_TDT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-TDT2_SOILEC_30MIN_PROCESSED,TDT2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_SOILEC,time,COND_10_TDT-INST-DSM-1-PT30M-PT30M,PROCESSED
COSMOS-ALIC1-WD_1DAY_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,WD,time,WD-MEAN_PREC-DEG-P1D-P1D,PROCESSED
COSMOS-ALIC1-WS_1DAY_PROCESSED,AWS_ANEM,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,WS,time,WS-MEAN_PREC-MS-1-P1D-P1D,PROCESSED
COSMOS-ALIC1-ALBEDO_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,ALBEDO,time,ALBEDO-MEAN_PREC-UNITLESS-P1D-P1D,PROCESSED
COSMOS-ALIC1-ALBEDO_SD_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,ALBEDO_SD,time,ALBEDO-MEAN_PREC-UNITLESS-P1D-P1D,PROCESSED
COSMOS-ALIC1-COSMOS_VWC_1DAY_RAW,,ALIC1,,,COSMOS_VWC,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,RAW
COSMOS-ALIC1-COSMOS_VWC_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,COSMOS_VWC,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-ALIC1-COSMOS_VWC_NO_SNOW_1DAY_RAW,,ALIC1,,,COSMOS_VWC_NO_SNOW,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,RAW
COSMOS-ALIC1-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,COSMOS_VWC_NO_SNOW,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-ALIC1-CTS_SMO_CRNS_1HOUR_PROCESSED,CRNS,ALIC1,,,CTS_SMO_CRNS,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-CTS_EST_CRNS_1DAY_PROCESSED,CRNS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,CTS_EST_CRNS,time,NEUTRON_CTS-TOTAL_PREC-CTS-P1D-P1D,PROCESSED
COSMOS-ALIC1-CTS_MOD_CORR_1DAY_PROCESSED,CRNS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,CTS_MOD_CORR,time,NEUTRON_CTS-TOTAL_PREC-CTS-P1D-P1D,PROCESSED
COSMOS-ALIC1-D86_1M_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_1M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-ALIC1-D86_5M_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_5M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-ALIC1-D86_25M_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_25M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-ALIC1-D86_75M_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_75M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-ALIC1-D86_150M_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_150M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-ALIC1-D86_200M_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_200M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-ALIC1-EFF_DEPTH_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,EFF_DEPTH,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-ALIC1-G1_1DAY_PROCESSED,HFP1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,G1,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-P1D-P1D,PROCESSED
COSMOS-ALIC1-G2_1DAY_PROCESSED,HFP2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,G2,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-P1D-P1D,PROCESSED
COSMOS-ALIC1-LWIN_1DAY_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,LWIN,time,LWIN-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-ALIC1-LWOUT_1DAY_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,LWOUT,time,LWOUT-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-ALIC1-MSLP_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,MSLP,time,PA-MEAN_PREC-HPA-P1D-P1D,PROCESSED
COSMOS-ALIC1-PA_1DAY_PROCESSED,AWS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,PA,time,PA-MEAN_PREC-HPA-P1D-P1D,PROCESSED
COSMOS-ALIC1-PE_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,PE,time,PE-TOTAL_PREC-MM-P1D-P1D,PROCESSED
COSMOS-ALIC1-PRECIP_1DAY_PROCESSED,PLUVIO,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,PRECIP,time,PRECIP_PLUVIO-TOTAL_PREC-MM-P1D-P1D,PROCESSED
COSMOS-ALIC1-Q_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,Q,time,Q-MEAN_PREC-GM-3-P1D-P1D,PROCESSED
COSMOS-ALIC1-RH_1DAY_PROCESSED,AWS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,RH,time,RH-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-ALIC1-RN_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,RN,time,RN-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-ALIC1-SIGMA_SWE_CRNS_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SIGMA_SWE_CRNS,time,UNCERTAINTY-MEAN_MID_24HOUR-MM-P1D-P1D,PROCESSED
COSMOS-ALIC1-SMI_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SMI,time,SMI-MEAN_PREC-UNITLESS-P1D-P1D,PROCESSED
COSMOS-ALIC1-SNOW_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SNOW,time,SNOW_DAY-INST-UNITLESS-P1D-P1D,PROCESSED
COSMOS-ALIC1-STP_TSOIL2_1DAY_PROCESSED,STP1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL2,time,TEMP_SOIL_2_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-ALIC1-STP_TSOIL5_1DAY_PROCESSED,STP2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL5,time,TEMP_SOIL_5_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-ALIC1-STP_TSOIL10_1DAY_PROCESSED,STP3,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL10,time,TEMP_SOIL_10_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-ALIC1-STP_TSOIL20_1DAY_PROCESSED,STP4,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL20,time,TEMP_SOIL_20_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-ALIC1-STP_TSOIL50_1DAY_PROCESSED,STP5,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL50,time,TEMP_SOIL_50_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-ALIC1-SWE_CRNS_1DAY_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SWE_CRNS,time,SWE-MEAN_MID_24HOUR-MM-P1D-P1D,PROCESSED
COSMOS-ALIC1-SWIN_1DAY_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SWIN,time,SWIN-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-ALIC1-SWOUT_1DAY_PROCESSED,4CR,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SWOUT,time,SWOUT-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-ALIC1-TA_1DAY_PROCESSED,AWS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TA,time,TEMP_AIR-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-ALIC1-TA_MAX_1DAY_PROCESSED,AWS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TA_MAX,time,TEMP_AIR-MAX_PREC-DEGC-PT30M-P1D,PROCESSED
COSMOS-ALIC1-TA_MIN_1DAY_PROCESSED,AWS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TA_MIN,time,TEMP_AIR-MIN_PREC-DEGC-PT30M-P1D,PROCESSED
COSMOS-ALIC1-TDT1_TSOIL_1DAY_PROCESSED,TDT1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT1_TSOIL,time,TEMP_SOIL_10_TDT-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-ALIC1-TDT2_TSOIL_1DAY_PROCESSED,TDT2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT2_TSOIL,time,TEMP_SOIL_10_TDT-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-ALIC1-TDT1_VWC_1DAY_PROCESSED,TDT1,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT1_VWC,time,VWC_SOIL_10_TDT-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-ALIC1-TDT2_VWC_1DAY_PROCESSED,TDT2,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT2_VWC,time,VWC_SOIL_10_TDT-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-ALIC1-CTS_EST_CRNS_1HOUR_PROCESSED,CRNS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,CTS_EST_CRNS,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-SWE_CRNS_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,SWE_CRNS,time,SWE-MEAN_PREC-MM-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-SIGMA_SWE_CRNS_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,SIGMA_SWE_CRNS,time,UNCERTAINTY-MEAN_PREC-MM-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-EFF_DEPTH_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,EFF_DEPTH,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-PA_1HOUR_PROCESSED,AWS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,PA,time,PA-MEAN_PREC-HPA-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-Q_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,Q,time,Q-MEAN_PREC-GM-3-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-CTS_MOD_1HOUR_PROCESSED,CRNS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,CTS_MOD,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-COSMOSFACTOR_PA_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOSFACTOR_PA,time,FACTOR_PA-INST-UNITLESS-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-COSMOSFACTOR_INTEN_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOSFACTOR_INTEN,time,FACTOR_INTEN-INST-UNITLESS-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-COSMOSFACTOR_Q_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOSFACTOR_Q,time,FACTOR_Q-INST-UNITLESS-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-CTS_MOD_CORR_1HOUR_PROCESSED,CRNS,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,CTS_MOD_CORR,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-COSMOS_VWC_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOS_VWC,time,VWC_CRNS-MEAN_PREC-PCT-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-D86_1M_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_1M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-D86_5M_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_5M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-D86_25M_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_25M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-D86_75M_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_75M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-D86_150M_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_150M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-D86_200M_1HOUR_PROCESSED,,ALIC1,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_200M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-ALIC1-IMAGE_BCC_LAND1_1MIN_RAW,PHENOCAM,ALIC1,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,BCC_LAND1,time,IMAGE_COLOUR_PROPORTION_BLUE_LM1-INST-UNITLESS-PT1M-PT1M,RAW
